fecha,tasa,precios
23-10-2018,-0.34805890227577657,37.22
24-10-2018,-2.5709694697375487,36.38
25-10-2018,0.20931449502877628,38.3
26-10-2018,1.4069551367135682,38.2
29-10-2018,-2.829684997330492,36.4
30-10-2018,3.0179445350734078,37.89
31-10-2018,3.4529635671560523,38.05
01-11-2018,3.9763567974207525,38.7
05-11-2018,10.555250137438144,40.22
06-11-2018,2.4020887728459575,39.22
07-11-2018,4.65968586387433,39.98
08-11-2018,5.851648351648359,38.53
09-11-2018,7.310636051728678,40.66
12-11-2018,3.232588699080168,39.28
