fecha,tasa,precios
06-11-2018,0.34989503149055784,28.68
07-11-2018,1.3732394366197205,28.79
08-11-2018,4.929577464788726,28.31
09-11-2018,6.5991751031121035,28.43
12-11-2018,7.816005983545251,28.83
13-11-2018,-5.189340813464238,27.04
14-11-2018,-5.631339629240991,26.98
